Region,Site,Transect,Family,Genus,Species,Length,Comment,a,b,MaxSizeTL,Diet,Position,sstmean,Biomass,Kmax,Kmax_lowq,Kmax_uppq,somatic_G,Md,Fate
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T4,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.772854667,S2,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.703616574,3.180120945,2.579766095,3.546492338,0.010974198,0.023502373,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,4.575924,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,1.519602965,1.094781101,0.92203556,1.259205282,0.016673082,0.012732385,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes nigricans,8.179861,,0.02399,3.02,14,HerDet,BtPlDw,27.38885254,13.69376712,0.823412716,0.701432407,0.931294963,0.066413342,0.005930484,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes sp,7.199171,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,7.2406849,0.712673962,0.639925987,0.815298483,0.047665499,0.007097248,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,3.526601,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,0.701061919,1.094781101,0.92203556,1.259205282,0.011866124,0.019365867,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes sp,9.734096,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,18.06131842,0.712673962,0.639925987,0.815298483,0.06000885,0.004366755,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,2.593957,,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.226116852,3.180120945,2.579766095,3.546492338,0.007894685,0.042960613,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,3.134088,,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,0.401090731,3.180120945,2.579766095,3.546492338,0.009718278,0.031681923,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes sp,8.199922,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,10.74130778,0.712673962,0.639925987,0.815298483,0.054287631,0.005755474,TRUE
Trop2,HenRock,T5,Acanthuridae,Acanthurus,Acanthurus sp,20.823209,,0.02748,2.95,23,HerDet,BtPlDw,27.38885254,213.1730602,0.560991347,0.473872259,0.627066851,0.100976656,0.001834643,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,2.303749,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,0.197943166,1.094781101,0.92203556,1.259205282,0.006096066,0.038437934,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,2.694636,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,0.315277812,1.094781101,0.92203556,1.259205282,0.007875319,0.02986589,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.740026,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.979080584,1.094781101,0.92203556,1.259205282,0.020636475,0.008839533,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,6.776425,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,4.877305698,1.094781101,0.92203556,1.259205282,0.021950581,0.006766586,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,4.712004,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,1.657787535,1.094781101,0.92203556,1.259205282,0.017233282,0.012145616,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,6.312186,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,3.950408958,1.094781101,0.92203556,1.259205282,0.02168185,0.007585622,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,6.345051,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,4.011810273,1.094781101,0.92203556,1.259205282,0.021719097,0.007522464,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.102766,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.100346164,1.094781101,0.92203556,1.259205282,0.018717104,0.0106835,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.020517,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.001386476,1.094781101,0.92203556,1.259205282,0.0184217,0.010966692,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.721615,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.950790816,1.094781101,0.92203556,1.259205282,0.020591279,0.008885373,TRUE
Trop2,HenRock,T5,Monacanthidae,Cantherhines,Cantherhines dumerilii,31.981295,,0.02399,2.93,38,InvSes,BtPlDw,27.38885254,615.7092256,0.218930706,0.194938667,0.242673792,0.203601587,0.000739404,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.689944,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.902544085,1.094781101,0.92203556,1.259205282,0.02051198,0.008965134,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.08391,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.077378887,1.094781101,0.92203556,1.259205282,0.018650238,0.010747367,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.801808,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,3.075326603,1.094781101,0.92203556,1.259205282,0.020783211,0.008688477,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,7.678791,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,7.070137242,1.094781101,0.92203556,1.259205282,0.020668271,0.005532981,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,3.348595,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,0.601104643,1.094781101,0.92203556,1.259205282,0.011005897,0.021049986,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.54908,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.694290479,1.094781101,0.92203556,1.259205282,0.0201361,0.009334367,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.030128,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.012787036,1.094781101,0.92203556,1.259205282,0.018456714,0.010932976,TRUE
Trop2,HenRock,T5,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon dickii,6.687616,,0.01995,2.98,11.6,Omnivr,BtPlDw,27.38885254,5.744489737,0.733422935,0.611677572,0.860378325,0.025278301,0.005572579,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes sp,8.057479,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,10.18584886,0.712673962,0.639925987,0.815298483,0.05345992,0.005920169,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,7.562089,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,6.755759609,1.094781101,0.92203556,1.259205282,0.020983557,0.005671101,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes nigricans,9.649991,,0.02399,3.02,14,HerDet,BtPlDw,27.38885254,22.55804772,0.823412716,0.701432407,0.931294963,0.069271105,0.004544883,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,6.019572,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,3.43097821,1.094781101,0.92203556,1.259205282,0.021237444,0.008188041,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.753123,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.999314146,1.094781101,0.92203556,1.259205282,0.020668218,0.008807157,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.167201,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.180100398,1.094781101,0.92203556,1.259205282,0.018941644,0.010469827,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,2.386468,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,0.219807378,1.094781101,0.92203556,1.259205282,0.006463406,0.036315673,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,1.679261,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,0.07739433,1.094781101,0.92203556,1.259205282,0.003545618,0.063949968,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,4.826787,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,1.78062615,1.094781101,0.92203556,1.259205282,0.017689428,0.011683986,TRUE
Trop2,HenRock,T5,Labridae,Anampses,Anampses meleagrides,12.840321,Cf,0.00977,3.07,22,InvMob,BtPlDw,27.38885254,24.729909,0.523421824,0.443980753,0.602593035,0.077691281,0.003497055,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,3.480582,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,0.674239422,1.094781101,0.92203556,1.259205282,0.011644064,0.019779765,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,3.968165,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,0.995221072,1.094781101,0.92203556,1.259205282,0.013966768,0.016015894,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.315986,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.371876427,1.094781101,0.92203556,1.259205282,0.019435753,0.010002088,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.371247,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.445857816,1.094781101,0.92203556,1.259205282,0.019610201,0.009836932,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes sp,8.534732,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,12.12604197,0.712673962,0.639925987,0.815298483,0.056057648,0.005396337,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes sp,9.946851,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,19.28417709,0.712673962,0.639925987,0.815298483,0.060256789,0.004217362,TRUE
Trop2,HenRock,T5,Chaetodontidae,Chaetodon,Chaetodon lunulatus,13.830582,,0.02291,3,26.7,InvSes,BtPlDw,27.38885254,60.61030324,0.567916244,0.503596053,0.631094456,0.263431618,0.004449144,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.029624,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.012188124,1.094781101,0.92203556,1.259205282,0.018454881,0.01093474,TRUE
Trop2,HenRock,T5,Acanthuridae,Acanthurus,Acanthurus sp,19.061132,,0.02748,2.95,23,HerDet,BtPlDw,27.38885254,164.2310844,0.560991347,0.473872259,0.627066851,0.153802744,0.00211531,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes nigricans,6.01038,,0.02399,3.02,14,HerDet,BtPlDw,27.38885254,5.399009338,0.823412716,0.701432407,0.931294963,0.048988417,0.009740448,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes sp,4.613303,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,1.880052619,0.712673962,0.639925987,0.815298483,0.025615746,0.014529661,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.221075,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.248304272,1.094781101,0.92203556,1.259205282,0.019124567,0.010296441,TRUE
Trop2,HenRock,T5,Mullidae,Parupeneus,Parupeneus multifasciatus,7.767349,,0.01288,3.1,35,InvMob,BtPlDw,27.38885254,7.409034251,0.346316755,0.308114752,0.375254653,0.076635581,0.010142881,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,5.619096,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,2.796516913,1.094781101,0.92203556,1.259205282,0.020327592,0.009147821,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,6.833743,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,5.000854914,1.094781101,0.92203556,1.259205282,0.021943381,0.006675445,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,6.094195,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,3.55884962,1.094781101,0.92203556,1.259205282,0.021369492,0.008027223,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,4.054046,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,1.060565375,1.094781101,0.92203556,1.259205282,0.014365428,0.015473191,FALSE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,4.166418,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,1.150280399,1.094781101,0.92203556,1.259205282,0.014880234,0.014806843,TRUE
Trop2,HenRock,T5,Labridae,Macropharyngodon,Macropharyngodon negrosensis,5.418411,,0.00977,3.07,12,InvMob,BtPlDw,27.38885254,1.749369026,0.863656342,0.749363109,1.009582013,0.015463322,0.009669349,TRUE
Trop2,HenRock,T5,Labridae,Macropharyngodon,Macropharyngodon negrosensis,4.570054,,0.00977,3.07,12,InvMob,BtPlDw,27.38885254,1.037177417,0.863656342,0.749363109,1.009582013,0.012283332,0.012719139,TRUE
Trop2,HenRock,T5,Chaetodontidae,Chaetodon,Chaetodon lunulatus,12.386396,,0.02291,3,26.7,InvSes,BtPlDw,27.38885254,43.53714746,0.567916244,0.503596053,0.631094456,0.23508174,0.005313592,TRUE
Trop2,HenRock,T5,Chaetodontidae,Chaetodon,Chaetodon lunulatus,13.804231,,0.02291,3,26.7,InvSes,BtPlDw,27.38885254,60.26452581,0.567916244,0.503596053,0.631094456,0.262967604,0.004462826,FALSE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,4.724445,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,1.670821121,1.094781101,0.92203556,1.259205282,0.017283473,0.012094164,TRUE
Trop2,HenRock,T5,Labridae,Labroides,Labroides dimidiatus,8.672467,,0.00589,3.17,14,InvMob,BtPlDw,27.38885254,5.546608517,0.631848305,0.569937915,0.706846073,0.018703159,0.004141872,TRUE
Trop2,HenRock,T5,Cirrhitidae,Paracirrhites,Paracirrhites arcatus,7.584449,,0.00933,3.07,20,InvMob,BnthDw,27.38885254,4.690816372,0.456373587,0.398233816,0.503131166,0.029519165,0.006204333,TRUE
Trop2,HenRock,T5,Lethrinidae,Monotaxis,Monotaxis grandoculis,6.742135,,0.02188,2.95,60,InvMob,BtPlAs,27.38885254,6.095365861,0.133487552,0.119303519,0.149170794,0.052083366,0.010670476,TRUE
Trop2,HenRock,T5,Labridae,Labroides,Labroides dimidiatus,6.952345,,0.00589,3.17,14,InvMob,BtPlDw,27.38885254,2.7521466,0.631848305,0.569937915,0.706846073,0.015325485,0.005912551,TRUE
Trop2,HenRock,T5,Labridae,Labroides,Labroides dimidiatus,4.222054,,0.00589,3.17,14,InvMob,BtPlDw,27.38885254,0.566272784,0.631848305,0.569937915,0.706846073,0.007221697,0.013198148,TRUE
Trop2,HenRock,T5,Pomacentridae,Chromis,Chromis margaritifer,6.617086,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,4.544524215,1.094781101,0.92203556,1.259205282,0.02192256,0.007030839,TRUE
Trop2,HenRock,T5,Pomacentridae,Stegastes,Stegastes sp,6.942551,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,6.486590985,0.712673962,0.639925987,0.815298483,0.045706966,0.007524351,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,4.6290964,S3,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,1.307613187,3.180120945,2.579766095,3.546492338,0.010205277,0.016908365,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,4.6290964,S3,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,1.307613187,3.180120945,2.579766095,3.546492338,0.010205277,0.016908365,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,4.6290964,S3,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,1.307613187,3.180120945,2.579766095,3.546492338,0.010205277,0.016908365,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,4.6290964,S3,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,1.307613187,3.180120945,2.579766095,3.546492338,0.010205277,0.016908365,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,4.6290964,S3,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,1.307613187,3.180120945,2.579766095,3.546492338,0.010205277,0.016908365,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,4.6290964,S3,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,1.307613187,3.180120945,2.579766095,3.546492338,0.010205277,0.016908365,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,4.6290964,S3,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,1.307613187,3.180120945,2.579766095,3.546492338,0.010205277,0.016908365,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,4.6290964,S3,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,1.307613187,3.180120945,2.579766095,3.546492338,0.010205277,0.016908365,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,4.6290964,S3,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,1.307613187,3.180120945,2.579766095,3.546492338,0.010205277,0.016908365,TRUE
Trop2,HenRock,T5,Pomacentridae,Pycnochromis,Pycnochromis vanderbilti,4.6290964,S3,0.01259,3.03,6,Plktiv,BtPlDw,27.38885254,1.307613187,3.180120945,2.579766095,3.546492338,0.010205277,0.016908365,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,10.330196,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,21.62532522,0.712673962,0.639925987,0.815298483,0.060309759,0.003968259,TRUE
Trop2,Dongchin,T1,Labridae,Bodianus,Bodianus axillaris,9.400578,,0.01202,3.05,25,InvMob,BtPlDw,27.38885254,11.16929772,0.359085619,0.329146497,0.401872814,0.055679761,0.00476455,TRUE
Trop2,Dongchin,T1,Pomacentridae,Chromis,Chromis margaritifer,5.780983,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,3.042657821,1.094781101,0.92203556,1.259205282,0.020734605,0.008738923,TRUE
Trop2,Dongchin,T1,Pomacentridae,Chromis,Chromis margaritifer,4.903418,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,1.865906474,1.094781101,0.92203556,1.259205282,0.017984961,0.011391407,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,11.87814,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,33.01425321,0.712673962,0.639925987,0.815298483,0.054599862,0.003169347,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,9.837919,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,18.6513611,0.712673962,0.639925987,0.815298483,0.060148662,0.004292799,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,6.135802,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,4.461324933,0.712673962,0.639925987,0.815298483,0.039066839,0.009179984,TRUE
Trop2,Dongchin,T1,Labridae,Gomphosus,Gomphosus varius,11.602029,,0.00631,2.97,35.1,InvMob,BtPlDw,27.38885254,9.155776463,0.346316755,0.308114752,0.375254653,0.052329196,0.005338081,TRUE
Trop2,Dongchin,T1,Chaetodontidae,Chaetodon,Chaetodon citrinellus,10.796982,,0.02344,2.95,13,InvSes,BtPlDw,27.38885254,26.19386715,0.786518306,0.692073599,0.916242927,0.033952472,0.003256413,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,8.146968,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,10.53250362,0.712673962,0.639925987,0.815298483,0.053984911,0.005815823,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,8.785693,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,13.23899618,0.712673962,0.639925987,0.815298483,0.057210156,0.005150334,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,9.4734,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,16.6351418,0.712673962,0.639925987,0.815298483,0.059505059,0.004561843,TRUE
Trop2,Dongchin,T1,Pomacentridae,Chromis,Chromis margaritifer,4.654082,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,1.597994056,1.094781101,0.92203556,1.259205282,0.016997304,0.012389901,TRUE
Trop2,Dongchin,T1,Pomacentridae,Chromis,Chromis margaritifer,2.443709,,0.0166,2.97,10.2,Plktiv,BtPlDw,27.38885254,0.235838698,1.094781101,0.92203556,1.259205282,0.006720773,0.034955938,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,9.945448,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,19.27593659,0.712673962,0.639925987,0.815298483,0.060255651,0.00421832,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,10.535937,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,22.9569081,0.712673962,0.639925987,0.815298483,0.060117646,0.003844244,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,7.692715,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,8.851869929,0.712673962,0.639925987,0.815298483,0.051155683,0.006378617,TRUE
Trop2,Dongchin,T1,Pomacentridae,Stegastes,Stegastes sp,9.604429,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,17.34213263,0.712673962,0.639925987,0.815298483,0.0597851,0.004462062,TRUE
Trop2,Dongchin,T2,Labridae,Halichoeres,Halichoeres nebulosus,7.239329,,0.00955,3.09,12,InvMob,BtPlDw,27.38885254,4.32983316,0.863656342,0.749363109,1.009582013,0.020827592,0.006064804,TRUE
Trop2,Dongchin,T2,Pomacentridae,Dascyllus,Dascyllus reticulatus,5.23523,,0.02951,2.99,9,Plktiv,BtPlDw,27.38885254,4.164732873,0.521915287,0.465670593,0.598943159,0.0128086,0.004081236,TRUE
Trop2,Dongchin,T2,Pomacentridae,Dascyllus,Dascyllus reticulatus,2.251839,,0.02951,2.99,9,Plktiv,BtPlDw,27.38885254,0.334238017,0.521915287,0.465670593,0.598943159,0.004297549,0.01587425,TRUE
Trop2,Dongchin,T2,Pomacentridae,Dascyllus,Dascyllus reticulatus,2.381156,,0.02951,2.99,9,Plktiv,BtPlDw,27.38885254,0.394970698,0.521915287,0.465670593,0.598943159,0.004709147,0.014509415,TRUE
Trop2,Dongchin,T2,Pomacentridae,Stegastes,Stegastes sp,5.612702,,0.01829,3.03,15.2,HerDet,BtPlDw,27.38885254,3.405687681,0.712673962,0.639925987,0.815298483,0.034499575,0.010596144,TRUE
