Region,Site,Transect,Family,Genus,Species,Length,Comment,a,b,MaxSizeTL,Diet,Position,sstmean,Biomass,Kmax,somatic_G,Md,Growth_iter
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008490413
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008230503
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008057229
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008403777
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008143866
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008663687
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.007970592
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008057229
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008057229
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008230503
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008143866
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008490413
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008403777
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008057229
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008403777
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008057229
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008490413
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008230503
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008143866
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008230503
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008057229
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008143866
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008057229
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008403777
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008143866
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008230503
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.007970592
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008143866
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008403777
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008230503
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.007883955
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008143866
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008143866
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008490413
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008403777
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008490413
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.007797318
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008230503
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008403777
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008230503
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008490413
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00857705
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.008403777
NT,Chaojing,T2,Pomacentridae,Neopomacentrus,Neopomacentrus cyanomos,2.699655667,S5,0.011565983,3,10,Plktiv,BtPlDw,24.46098362,0.22756616,1.695542037,0.008663687,0.044819931,0.00831714
NT,Chaojing,T3,Diodontidae,Diodon,Diodon holocanthus,12.289206,,0.031132476,2.96,50,InvMob,BtPlDw,24.46098362,52.26418567,0.170428783,0.221919758,0.003985616,0.219700561
NT,Chaojing,T3,Diodontidae,Diodon,Diodon holocanthus,11.85812,,0.031132476,2.96,50,InvMob,BtPlDw,24.46098362,47.02194158,0.170428783,0.209298499,0.004221466,0.209298499
NT,Chaojing,T3,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon obreptus,11.943152,,0.01995,2.99,15.3,HerDet,BtPlDw,24.46098362,33.15343937,0.900333226,0.068688902,0.004006513,0.068002013
NT,Chaojing,T3,Labridae_Others,Gomphosus,Gomphosus varius,5.38041,,0.00262693,3.13,35.1,InvMob,BtPlDw,24.46098362,0.509214328,0.287761882,0.006970335,0.015283818,0.006691522
NT,Chaojing,T3,Ostraciidae,Ostracion,Ostracion immaculatus,21.894251,,0.03548,2.81,30.2,Omnivr,BtPlAs,24.46098362,207.1625134,0.373504058,0.225943036,0.001667796,0.225943036
NT,Chaojing,T3,Diodontidae,Diodon,Diodon holocanthus,13.925882,,0.031132476,2.96,50,InvMob,BtPlDw,24.46098362,75.67089883,0.170428783,0.27117951,0.003258924,0.268467715
NT,Chaojing,T3,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon obreptus,10.143713,,0.01995,2.99,15.3,HerDet,BtPlDw,24.46098362,20.34566033,0.900333226,0.076277955,0.005211358,0.076277955
NT,Chaojing,T3,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon obreptus,13.041179,,0.01995,2.99,15.3,HerDet,BtPlDw,24.46098362,43.1261113,0.900333226,0.055047262,0.003477506,0.054496789
NT,Chaojing,T3,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon obreptus,13.60868,,0.01995,2.99,15.3,HerDet,BtPlDw,24.46098362,48.98383077,0.900333226,0.044858104,0.003247015,0.044409523
NT,Chaojing,T3,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon obreptus,13.500528,,0.01995,2.99,15.3,HerDet,BtPlDw,24.46098362,47.82903892,0.900333226,0.046975776,0.003288996,0.046506019
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.33271,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.173614272,0.935001373,0.003926979,0.026867964,0.003926979
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,1.653548,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.060366016,0.935001373,0.00213135,0.046756232,0.002003469
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,1.925639,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.096360219,0.935001373,0.002807567,0.03658685,0.002807567
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,1.413282,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.037278242,0.935001373,0.001594196,0.060203557,0.001514486
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,1.798818,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.078174245,0.935001373,0.002484151,0.040828284,0.002384785
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,1.311248,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.029617294,0.935001373,0.001385303,0.067923174,0.001274479
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,1.434108,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.038990538,0.935001373,0.001638298,0.058802227,0.001523617
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,1.653099,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.060315708,0.935001373,0.002130291,0.04677668,0.002066382
NT,Chaojing,T3,Labridae_Others,Stethojulis,Stethojulis terina,5.610867,,0.00977,3.07,14.7,InvMob,BtPlAs,24.46098362,1.947227009,0.699673146,0.018604901,0.009918889,0.018418852
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,6.487826,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,4.012337367,0.935001373,0.012215037,0.005176198,0.012215037
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,4.661098,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,1.453823873,0.935001373,0.010655531,0.008815044,0.01044242
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,6.17382,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,3.445510555,0.935001373,0.012403018,0.005606589,0.012403018
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,6.024534,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,3.196082187,0.935001373,0.012414206,0.00583195,0.012414206
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,4.558126,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,1.35745968,0.935001373,0.010416664,0.009137862,0.010312498
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.447662,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.20124257,0.935001373,0.004261293,0.024865703,0.00421868
NT,Chaojing,T3,Blenniidae,Ecsenius,Ecsenius namiyei,8.124682,,0.00776,3,11,HerDet,BnthDw,24.46098362,4.161796459,0.646386832,0.007822916,0.003325667,0.007744687
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.818822,,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.310427802,0.935001373,0.00537756,0.019809871,0.005270009
NT,Chaojing,T3,Blenniidae,Ecsenius,Ecsenius lineatus,5.634933,,0.00776,3,9,HerDet,BnthDw,24.46098362,1.388442795,0.346750781,0.002363299,0.002408601,0.002363299
NT,Chaojing,T3,Blenniidae,Ecsenius,Ecsenius lineatus,4.409427,,0.00776,3,9,HerDet,BnthDw,24.46098362,0.665285706,0.346750781,0.001974976,0.003574707,0.001974976
NT,Chaojing,T3,Blenniidae,Ecsenius,Ecsenius namiyei,4.435918,,0.00776,3,11,HerDet,BnthDw,24.46098362,0.677348619,0.646386832,0.005334279,0.008810968,0.005334279
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.00409758
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004013956
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004181204
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004139392
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.003972144
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004013956
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004055768
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004013956
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.00388852
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004181204
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.003804896
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.00409758
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004055768
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.003972144
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004055768
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004181204
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004181204
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004013956
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004055768
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004139392
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.00409758
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004139392
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004181204
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004013956
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004139392
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004181204
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.00409758
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.00409758
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.00409758
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004055768
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004055768
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004139392
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004055768
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.00409758
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.003972144
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.004139392
NT,Chaojing,T3,Pomacentridae,Pomacentrus,Pomacentrus coelestis,2.420328833,S6,0.01289,3.07,9,Plktiv,BtPlDw,24.46098362,0.194422824,0.935001373,0.004181204,0.025319366,0.00409758
